ID;Description;GeneRatio;BgRatio;pvalue;p.adjust;qvalue;geneID;Count
GO:0043281;regulation of cysteine-type endopeptidase activity involved in apoptotic process;1/8;205/18862;0.0837257486379797;0.11385136847501;0.05189101981498;IFI6;1
GO:0051650;establishment of vesicle localization;1/8;209/18862;0.0852964340223035;0.115447731630187;0.0526186080137588;MX1;1
GO:0050803;regulation of synapse structure or activity;1/8;214/18862;0.0872564773819685;0.117553865361819;0.053578538743314;MX1;1
GO:0050670;regulation of lymphocyte proliferation;1/8;221/18862;0.0899943637312242;0.119500778046345;0.0544658999234564;IRF1;1
GO:0033002;muscle cell proliferation;1/8;222/18862;0.0903849031384527;0.119500778046345;0.0544658999234564;STAT1;1
GO:0032944;regulation of mononuclear cell proliferation;1/8;223/18862;0.090775295883887;0.119500778046345;0.0544658999234564;IRF1;1
GO:0045089;positive regulation of innate immune response;1/8;223/18862;0.090775295883887;0.119500778046345;0.0544658999234564;IFI35;1
GO:0051648;vesicle localization;1/8;224/18862;0.0911655420147377;0.119500778046345;0.0544658999234564;MX1;1
GO:2001234;negative regulation of apoptotic signaling pathway;1/8;224/18862;0.0911655420147377;0.119500778046345;0.0544658999234564;IFI6;1
GO:0098657;import into cell;1/8;230/18862;0.0935039425358291;0.121435158366514;0.0553475491198435;MX1;1
GO:2000116;regulation of cysteine-type endopeptidase activity;1/8;230/18862;0.0935039425358291;0.121435158366514;0.0553475491198435;IFI6;1
GO:0048762;mesenchymal cell differentiation;1/8;231/18862;0.0938931636854488;0.121435158366514;0.0553475491198435;STAT1;1
GO:0007050;cell cycle arrest;1/8;235/18862;0.0954485863813491;0.122900613437932;0.0560154722126222;IRF1;1
GO:0070663;regulation of leukocyte proliferation;1/8;241/18862;0.0977773398943526;0.125344519424038;0.0571293523148084;IRF1;1
GO:0043122;regulation of I-kappaB kinase/NF-kappaB signaling;1/8;244/18862;0.0989397481625509;0.12615983482882;0.0575009556463423;STAT1;1
GO:0010951;negative regulation of endopeptidase activity;1/8;245/18862;0.0993269262705483;0.12615983482882;0.0575009556463423;IFI6;1
GO:0030217;T cell differentiation;1/8;246/18862;0.099713958799411;0.12615983482882;0.0575009556463423;IRF1;1
GO:0033157;regulation of intracellular protein transport;1/8;248/18862;0.100487587307401;0.126527531739986;0.0576685440377581;IFI27;1
GO:0048872;homeostasis of number of cells;1/8;249/18862;0.100874183380332;0.126527531739986;0.0576685440377581;STAT1;1
GO:0010466;negative regulation of peptidase activity;1/8;257/18862;0.103961721804289;0.129212681755593;0.0588923780112308;IFI6;1
GO:0002833;positive regulation of response to biotic stimulus;1/8;258/18862;0.10434701103974;0.129212681755593;0.0588923780112308;IFI35;1
GO:0045637;regulation of myeloid cell differentiation;1/8;258/18862;0.10434701103974;0.129212681755593;0.0588923780112308;STAT1;1
GO:1902105;regulation of leukocyte differentiation;1/8;279/18862;0.112404668793793;0.137001174257802;0.0624422063898824;IRF1;1
GO:0001822;kidney development;1/8;280/18862;0.112786779467508;0.137001174257802;0.0624422063898824;STAT1;1
GO:0072593;reactive oxygen species metabolic process;1/8;281/18862;0.11316874619683;0.137001174257802;0.0624422063898824;IFI6;1
GO:0007249;I-kappaB kinase/NF-kappaB signaling;1/8;282/18862;0.11355056902824;0.137001174257802;0.0624422063898824;STAT1;1
GO:0046651;lymphocyte proliferation;1/8;282/18862;0.11355056902824;0.137001174257802;0.0624422063898824;IRF1;1
GO:0031503;protein-containing complex localization;1/8;283/18862;0.113932248008206;0.137001174257802;0.0624422063898824;MX1;1
GO:0097193;intrinsic apoptotic signaling pathway;1/8;283/18862;0.113932248008206;0.137001174257802;0.0624422063898824;IFI6;1
GO:0032943;mononuclear cell proliferation;1/8;285/18862;0.11469517459962;0.13735101155757;0.0626016547522294;IRF1;1
GO:0060485;mesenchyme development;1/8;287/18862;0.115457526342572;0.137587753664149;0.062709556743291;STAT1;1
GO:0072001;renal system development;1/8;288/18862;0.115838486761913;0.137587753664149;0.062709556743291;STAT1;1
GO:0051258;protein polymerization;1/8;294/18862;0.118121235870086;0.139493437772529;0.0635781268198177;MX1;1
GO:0007162;negative regulation of cell adhesion;1/8;295/18862;0.118501192252736;0.139493437772529;0.0635781268198177;IRF1;1
GO:0071356;cellular response to tumor necrosis factor;1/8;296/18862;0.118881005386897;0.139493437772529;0.0635781268198177;STAT1;1
GO:0071496;cellular response to external stimulus;1/8;303/18862;0.121535690255471;0.142035686202177;0.0647368293053873;IRF1;1
GO:0070661;leukocyte proliferation;1/8;312/18862;0.124938571476723;0.145428497198906;0.0662832000255459;IRF1;1
GO:0001655;urogenital system development;1/8;320/18862;0.127953666238038;0.147756019346306;0.0673440348621254;STAT1;1
GO:0034612;response to tumor necrosis factor;1/8;320/18862;0.127953666238038;0.147756019346306;0.0673440348621254;STAT1;1
GO:0050863;regulation of T cell activation;1/8;327/18862;0.130584413365297;0.149134384943937;0.0679722644345672;IRF1;1
GO:0006898;receptor-mediated endocytosis;1/8;328/18862;0.130959666923057;0.149134384943937;0.0679722644345672;MX1;1
GO:0071214;cellular response to abiotic stimulus;1/8;330/18862;0.131709748902378;0.149134384943937;0.0679722644345672;IRF1;1
GO:0104004;cellular response to environmental stimulus;1/8;330/18862;0.131709748902378;0.149134384943937;0.0679722644345672;IRF1;1
GO:1903037;regulation of leukocyte cell-cell adhesion;1/8;330/18862;0.131709748902378;0.149134384943937;0.0679722644345672;IRF1;1
GO:0045765;regulation of angiogenesis;1/8;335/18862;0.133582476029899;0.150315655069445;0.0685106621043592;STAT1;1
GO:0000209;protein polyubiquitination;1/8;337/18862;0.134330576715116;0.150315655069445;0.0685106621043592;IFI27;1
GO:0016050;vesicle organization;1/8;339/18862;0.135078112140911;0.150315655069445;0.0685106621043592;MX1;1
GO:0006913;nucleocytoplasmic transport;1/8;340/18862;0.135451667995949;0.150315655069445;0.0685106621043592;IFI27;1
GO:1901342;regulation of vasculature development;1/8;341/18862;0.135825082673415;0.150315655069445;0.0685106621043592;STAT1;1
GO:0007596;blood coagulation;1/8;342/18862;0.136198356219045;0.150315655069445;0.0685106621043592;IRF1;1
GO:0051169;nuclear transport;1/8;343/18862;0.136571488678562;0.150315655069445;0.0685106621043592;IFI27;1
GO:0007599;hemostasis;1/8;346/18862;0.137690039997477;0.150315655069445;0.0685106621043592;IRF1;1
GO:0045861;negative regulation of proteolysis;1/8;346/18862;0.137690039997477;0.150315655069445;0.0685106621043592;IFI6;1
GO:0050817;coagulation;1/8;347/18862;0.138062608569524;0.150315655069445;0.0685106621043592;IRF1;1
GO:2001233;regulation of apoptotic signaling pathway;1/8;348/18862;0.138435036283888;0.150315655069445;0.0685106621043592;IFI6;1
GO:0032386;regulation of intracellular transport;1/8;350/18862;0.139179469322149;0.150562176850355;0.0686230214619089;IFI27;1
GO:0051098;regulation of binding;1/8;357/18862;0.141780554645439;0.152642467530869;0.0695711734812427;IFIT2;1
GO:0030098;lymphocyte differentiation;1/8;358/18862;0.142151576291634;0.152642467530869;0.0695711734812427;IRF1;1
GO:0031349;positive regulation of defense response;1/8;361/18862;0.143263799274932;0.153271197018401;0.0698577349405627;IFI35;1
GO:0007159;leukocyte cell-cell adhesion;1/8;366/18862;0.145114700458807;0.154118167275595;0.0702437658771023;IRF1;1
GO:0050727;regulation of inflammatory response;1/8;366/18862;0.145114700458807;0.154118167275595;0.0702437658771023;IFI35;1
GO:0050678;regulation of epithelial cell proliferation;1/8;374/18862;0.148068865104585;0.156683780892488;0.0714131177155127;STAT1;1
GO:0002683;negative regulation of immune system process;1/8;403/18862;0.158702970573419;0.167328132017627;0.0762645854014142;IRF1;1
GO:1903131;mononuclear cell differentiation;1/8;411/18862;0.161615998823815;0.1697843164539;0.0773840617586956;IRF1;1
GO:0030099;myeloid cell differentiation;1/8;419/18862;0.164520197573178;0.172213588107176;0.0784912718448333;STAT1;1
GO:0043161;proteasome-mediated ubiquitin-dependent protein catabolic process;1/8;425/18862;0.166692566082443;0.173616988043647;0.0791309115337295;IFI27;1
GO:0052548;regulation of endopeptidase activity;1/8;426/18862;0.167054146571207;0.173616988043647;0.0791309115337295;IFI6;1
GO:0050673;epithelial cell proliferation;1/8;428/18862;0.167776895725862;0.173633417866014;0.0791383998955244;STAT1;1
GO:0042391;regulation of membrane potential;1/8;431/18862;0.168859990570728;0.173633417866014;0.0791383998955244;IFI6;1
GO:0051656;establishment of organelle localization;1/8;431/18862;0.168859990570728;0.173633417866014;0.0791383998955244;MX1;1
GO:0043434;response to peptide hormone;1/8;435/18862;0.170302198316182;0.174499787711299;0.0795332727495883;STAT1;1
GO:0022407;regulation of cell-cell adhesion;1/8;437/18862;0.171022480685686;0.17462295396328;0.0795894092941697;IRF1;1
GO:0052547;regulation of peptidase activity;1/8;455/18862;0.177480441031822;0.180316499546443;0.0821844056532894;IFI6;1
GO:0051346;negative regulation of hydrolase activity;1/8;456/18862;0.17783792223309;0.180316499546443;0.0821844056532894;IFI6;1
GO:0002697;regulation of immune effector process;1/8;465/18862;0.181049140432706;0.18293506897888;0.0833778936203253;STAT1;1
GO:0042110;T cell activation;1/8;474/18862;0.184249378630603;0.185524460835659;0.0845580830721398;IRF1;1
GO:0010498;proteasomal protein catabolic process;1/8;483/18862;0.187438669022674;0.188085009260683;0.0857251263043808;IFI27;1
GO:0048285;organelle fission;1/8;486/18862;0.188499338527674;0.188499338527674;0.0859139687266665;MX1;1
